"id","ComunioID","Name","Position","Verein","Punkte","PPS","T0613","T0614","T0615","T0616","T0617","T0618","T0619","T0620","T0621","T0622","T0623","T0624","T0625","T0626","T0627","T0628","T0629","T0630","T0701","T0702","T0703","T0704","T0705","T0706","T0707","T0708","T0709","T0710","T0711","T0712","T0713"
"94","32305","Wendell ","Abwehr","Bayer 04 Leverkusen",57,1.78125,2420000,2520000,2480000,2640000,2560000,2650000,2500000,2580000,2400000,2500000,2420000,2570000,2550000,2760000,2600000,2870000,2530000,2570000,2570000,2720000,2610000,2710000,2840000,2840000,2840000,2660000,2630000,2700000,2660000,2760000,"2670000"
"95","32549","Gouweleeuw","Abwehr","FC Augsburg",56,2.947368421,2110000,2190000,2330000,2330000,2270000,2260000,2200000,2220000,2150000,2270000,2180000,2120000,2080000,2150000,2010000,2060000,1990000,1950000,2020000,2170000,2090000,1980000,2190000,2150000,2050000,2020000,2010000,2080000,2010000,1970000,"1880000"
"96","32486","F. Sörensen","Abwehr","1. FC Köln",56,1.806451612,2020000,2170000,2040000,2110000,2070000,2210000,2140000,2050000,1990000,1940000,1990000,1960000,1960000,1920000,1880000,1930000,1830000,1840000,1730000,1840000,1830000,1860000,1810000,1840000,1900000,1850000,1770000,1880000,2010000,2010000,"2000000"
"97","32461","Henrichs","Abwehr","Bayer 04 Leverkusen",54,1.8,3250000,3310000,3120000,3320000,3250000,3430000,3540000,3630000,3320000,3480000,3320000,3370000,3330000,3380000,3220000,3230000,3440000,3440000,3650000,3820000,4050000,4170000,4100000,3790000,3940000,3610000,3390000,3090000,2970000,3080000,"2910000"
"98","32681","La. Sané","Abwehr","SV Werder Bremen",53,1.892857142,2110000,2200000,2160000,2120000,2260000,2110000,2090000,2240000,2110000,2220000,2080000,2110000,2030000,2050000,2000000,1900000,2090000,1980000,1910000,1790000,1850000,1850000,1920000,1920000,1890000,1860000,1880000,1970000,1830000,1860000,"1820000"
"99","32347","Juan Bernat","Abwehr","FC Bayern München",52,3.25,2330000,2210000,2120000,2180000,2090000,2050000,2040000,2100000,2040000,2160000,2060000,2110000,2040000,1950000,2080000,1960000,1870000,1920000,1770000,1720000,1730000,1810000,1830000,1830000,1820000,1710000,1620000,1660000,1680000,1590000,"1590000"
"100","32433","R. Bauer","Abwehr","SV Werder Bremen",49,1.884615384,1480000,1500000,1540000,1760000,1720000,1820000,1710000,1720000,1720000,1750000,1670000,1750000,1740000,1770000,1650000,1690000,1670000,1670000,1770000,1700000,1560000,1650000,1690000,1650000,1720000,1680000,1680000,1660000,1770000,1800000,"1880000"
"101","32534","Hack","Abwehr","1. FSV Mainz 05",44,2.75,940000,1010000,1130000,1080000,1110000,1140000,1120000,1110000,1070000,1120000,1060000,1160000,1120000,1260000,1190000,1280000,1300000,1330000,1230000,1220000,1290000,1260000,1210000,1420000,1420000,1320000,1260000,1270000,1230000,1160000,"1130000"
"102","31380","Jantschke","Abwehr","Borussia M'gladbach",44,2.315789473,1500000,1560000,1500000,1560000,1610000,1710000,1670000,1800000,1710000,1730000,1760000,1810000,1770000,1820000,1890000,1900000,1700000,1750000,1790000,1760000,1650000,1740000,1730000,1820000,1820000,1660000,1660000,1700000,1670000,1630000,"1550000"
"103","31920","Ostrzolek","Abwehr","Hannover 96",43,1.869565217,1560000,1560000,1540000,1530000,1500000,1600000,1560000,1730000,1690000,1720000,1680000,1700000,1850000,1830000,1820000,1860000,1710000,1600000,1640000,1650000,1630000,1620000,1610000,1620000,1620000,1600000,1530000,1550000,1640000,1650000,"1750000"
"104","32406","Nastasic","Abwehr","FC Schalke 04",42,1.826086956,1870000,1960000,1860000,1960000,2050000,2110000,2180000,2220000,2190000,2220000,2120000,2130000,2220000,2220000,2080000,2160000,2030000,1990000,1870000,2130000,2130000,2100000,2040000,2150000,2160000,2170000,2050000,2140000,2110000,2230000,"2140000"
"105","32157","Tah","Abwehr","Bayer 04 Leverkusen",41,2.05,3120000,3220000,3390000,3770000,3850000,4200000,4140000,4120000,3890000,4060000,3860000,3660000,3580000,3670000,3530000,3670000,3560000,3720000,3750000,3760000,3860000,4110000,3900000,3580000,3520000,3850000,3890000,3920000,3790000,4120000,"3910000"
"106","32693","Bernardo","Abwehr","RB Leipzig",40,1.739130434,2560000,2660000,2560000,2620000,2450000,2610000,2510000,2590000,2460000,2280000,2270000,2310000,2250000,2180000,2090000,2070000,1770000,1740000,1750000,1800000,1800000,1800000,1700000,1790000,1760000,1720000,1760000,1820000,1830000,1740000,"1710000"
"107","31426","Toprak","Abwehr","Borussia Dortmund",39,1.56,3630000,3800000,3670000,3870000,3780000,3820000,3730000,3910000,3800000,4200000,4160000,4150000,3830000,4080000,3820000,3960000,4060000,4090000,4170000,4210000,4040000,4170000,4140000,4270000,4160000,4010000,3860000,4050000,4000000,3870000,"3780000"
"108","31742","Bicakcic","Abwehr","1899 Hoffenheim",39,2.785714285,1750000,1960000,1860000,1940000,1860000,1890000,1830000,1770000,1730000,1780000,1720000,1650000,1610000,1780000,1680000,1550000,1450000,1450000,1340000,1250000,1430000,1560000,1600000,1600000,1610000,1520000,1380000,1350000,1360000,1310000,"1300000"
"109","32019","C. Günter","Abwehr","SC Freiburg",38,1.225806451,940000,960000,900000,940000,1010000,970000,960000,980000,910000,910000,970000,930000,930000,940000,920000,880000,820000,830000,860000,840000,830000,830000,790000,810000,810000,820000,780000,890000,850000,930000,"900000"
"110","32209","Toljan","Abwehr","1899 Hoffenheim",37,1.85,1590000,1650000,1600000,1810000,1960000,1960000,2040000,2010000,1980000,1930000,1890000,1830000,1850000,1920000,1830000,2050000,2180000,2350000,2410000,2520000,2550000,2910000,3020000,3170000,3270000,3330000,3410000,3410000,3600000,3430000,"3490000"
"111","31399","Pekarik","Abwehr","Hertha BSC",37,1.15625,920000,990000,970000,1140000,1070000,1080000,1070000,1030000,1010000,1030000,1020000,1100000,1060000,1080000,1020000,1050000,870000,900000,850000,910000,840000,950000,920000,920000,890000,880000,830000,890000,870000,860000,"820000"
"112","32624","Marc Bartra","Abwehr","Borussia Dortmund",36,1.894736842,3690000,3700000,3550000,3950000,4020000,3930000,3960000,4050000,3900000,4090000,4010000,3910000,3990000,4300000,4070000,4250000,3710000,4010000,3900000,3770000,3530000,3470000,3280000,3380000,3430000,3320000,3620000,3800000,3990000,3990000,"3830000"
"113","32214","Durm","Abwehr","Borussia Dortmund",34,2.428571428,2360000,2510000,2430000,2600000,2850000,2830000,2620000,2510000,2440000,2400000,2410000,2370000,2260000,2180000,2220000,2300000,2000000,2050000,1870000,1960000,1890000,1830000,1830000,1940000,1880000,1880000,1790000,1880000,1900000,1860000,"1770000"
"114","31244","Rausch","Abwehr","1. FC Köln",34,1.36,680000,700000,770000,800000,760000,730000,710000,710000,720000,710000,700000,710000,680000,700000,650000,640000,610000,610000,580000,630000,610000,620000,630000,600000,590000,560000,560000,620000,650000,630000,"590000"
"115","32472","Elvedi","Abwehr","Borussia M'gladbach",34,1.307692307,1440000,1630000,1540000,1520000,1630000,1800000,1760000,1770000,1650000,1650000,1580000,1590000,1540000,1740000,1630000,1730000,1450000,1500000,1690000,1720000,1620000,1720000,1680000,1700000,1670000,1600000,1550000,1650000,1750000,1750000,"1630000"
"116","32477","Kehrer","Abwehr","FC Schalke 04",33,2.538461538,2490000,2530000,2550000,2770000,2750000,2690000,2590000,2800000,2730000,2890000,2780000,2810000,2750000,2740000,2690000,2580000,2490000,2510000,2500000,2360000,2350000,2540000,2460000,2410000,2450000,2270000,2350000,2400000,2380000,2330000,"2270000"
"117","30996","J. Boateng","Abwehr","FC Bayern München",32,2.666666666,7000000,7130000,6860000,7150000,7260000,7070000,6720000,6840000,6430000,6930000,6260000,6960000,6730000,6950000,6490000,6760000,6320000,6810000,7070000,7000000,6740000,7080000,7160000,7010000,7420000,7470000,7030000,7160000,6920000,6910000,"6860000"
"118","31453","Gulde","Abwehr","SC Freiburg",32,1.523809523,560000,550000,550000,570000,530000,570000,580000,580000,570000,630000,610000,610000,610000,620000,630000,620000,560000,560000,550000,560000,540000,560000,570000,540000,560000,530000,490000,500000,480000,530000,"500000"
"119","32525","Klünter","Abwehr","1. FC Köln",31,3.444444444,2520000,2660000,2570000,2690000,2690000,2750000,2660000,2790000,2630000,2540000,2730000,2640000,2630000,2750000,2500000,2450000,2480000,2850000,2700000,2470000,2250000,2470000,2470000,2650000,2530000,2620000,2720000,2510000,2600000,2600000,"2590000"
"120","31864","Knoche","Abwehr","VfL Wolfsburg",31,1.409090909,1510000,1570000,1670000,1680000,1650000,1640000,1560000,1590000,1650000,1660000,1580000,1570000,1510000,1490000,1380000,1480000,1480000,1370000,1310000,1300000,1330000,1310000,1270000,1310000,1320000,1340000,1360000,1250000,1190000,1370000,"1330000"
"121","31890","G. Sakai","Abwehr","Hamburger SV",31,0.96875,640000,650000,710000,710000,860000,850000,890000,850000,830000,840000,810000,810000,860000,860000,830000,920000,810000,840000,1060000,1060000,1020000,1030000,1070000,1080000,1070000,1160000,1120000,1130000,1240000,1240000,"1230000"
"122","32526","Stenzel","Abwehr","SC Freiburg",31,1.9375,840000,900000,850000,1070000,1030000,1040000,1110000,1080000,1020000,1030000,1020000,1180000,1130000,1150000,1170000,1130000,1060000,1010000,970000,1050000,1030000,1160000,1220000,1260000,1280000,1240000,1400000,1500000,1480000,1440000,"1360000"
"123","32628","B. Schmitz","Abwehr","RB Leipzig",24,1.6,620000,600000,590000,590000,660000,640000,630000,640000,610000,650000,760000,760000,740000,690000,670000,660000,580000,620000,620000,590000,580000,600000,570000,550000,510000,490000,520000,520000,490000,480000,"460000"
"124","31239","Träsch","Abwehr","VfL Wolfsburg",24,2.666666666,480000,480000,450000,450000,430000,550000,540000,540000,560000,540000,550000,540000,570000,560000,540000,550000,680000,660000,660000,730000,710000,720000,710000,710000,680000,680000,640000,650000,620000,800000,"1040000"
"125","32279","Olkowski","Abwehr","1. FC Köln",22,1.571428571,620000,620000,600000,570000,570000,550000,550000,590000,550000,530000,530000,520000,550000,560000,530000,520000,440000,450000,440000,420000,390000,400000,400000,390000,370000,360000,350000,360000,340000,350000,"340000"
"126","32597","Kübler","Abwehr","SC Freiburg",22,1.375,400000,390000,390000,400000,390000,440000,460000,440000,420000,420000,410000,420000,410000,420000,400000,410000,470000,480000,450000,440000,440000,480000,450000,450000,430000,420000,420000,430000,420000,420000,"400000"
"127","32446","Ramalho","Abwehr","Bayer 04 Leverkusen",22,1.375,430000,420000,420000,420000,400000,390000,400000,410000,380000,380000,370000,410000,390000,400000,390000,380000,450000,450000,450000,440000,460000,460000,480000,450000,470000,450000,420000,460000,450000,440000,"410000"
"128","32720","Upamecano","Abwehr","RB Leipzig",22,2,2710000,2750000,2720000,2700000,2570000,2560000,2440000,2560000,2720000,2880000,2710000,2970000,2780000,3100000,2830000,2840000,2410000,2270000,2410000,2500000,2410000,2720000,2780000,2750000,2740000,2620000,2550000,2680000,2580000,2670000,"2460000"
"129","31087","Subotic","Abwehr","Borussia Dortmund",20,1.666666666,2270000,2480000,2350000,2380000,2410000,2420000,2300000,2430000,2270000,2380000,2280000,2270000,2240000,2260000,2270000,2310000,2280000,2300000,2300000,2280000,2400000,2400000,2540000,2540000,2460000,2410000,2330000,2250000,2380000,2380000,"2230000"
"130","32263","P. Max","Abwehr","FC Augsburg",19,0.791666666,740000,780000,760000,970000,940000,900000,900000,1000000,930000,1150000,1150000,1160000,1120000,1090000,1240000,1220000,1210000,1200000,1110000,1090000,1030000,1230000,1130000,1160000,1100000,1080000,1040000,1100000,1010000,1030000,"1000000"
"131","30756","Bungert","Abwehr","1. FSV Mainz 05",19,1.9,390000,400000,410000,400000,390000,390000,410000,400000,420000,400000,390000,390000,380000,410000,400000,400000,390000,380000,390000,610000,610000,580000,560000,550000,570000,540000,520000,520000,490000,550000,"520000"
"132","32579","A. Jung","Abwehr","RB Leipzig",19,1.727272727,230000,230000,230000,240000,470000,480000,490000,480000,500000,500000,500000,560000,540000,510000,530000,520000,500000,480000,470000,460000,440000,430000,410000,390000,390000,380000,370000,370000,360000,340000,"330000"
"133","32332","Jedvaj","Abwehr","Bayer 04 Leverkusen",18,1,1040000,1020000,1040000,1130000,1120000,1100000,1140000,1120000,1110000,1070000,1050000,1090000,1020000,1020000,950000,1040000,1220000,1210000,1260000,1210000,1220000,1340000,1340000,1350000,1280000,1220000,1120000,1220000,1180000,1210000,"1170000"
"134","32710","Torunarigha","Abwehr","Hertha BSC",13,1.857142857,1450000,1420000,1370000,1350000,1300000,1360000,1330000,1480000,1390000,1580000,1480000,1460000,1500000,1480000,1480000,1500000,1330000,1410000,1360000,1310000,1200000,1160000,1120000,1190000,1260000,1170000,1180000,1090000,1240000,1190000,"1140000"
"135","32562","Veljkovic","Abwehr","SV Werder Bremen",12,0.52173913,570000,570000,550000,620000,590000,550000,580000,560000,550000,560000,540000,600000,560000,560000,530000,540000,540000,530000,520000,520000,540000,610000,610000,570000,570000,540000,540000,510000,530000,500000,"700000"
"136","31826","Korb","Abwehr","Hannover 96",12,1.09090909,1130000,1340000,1260000,1320000,1410000,1450000,1420000,1620000,1730000,1830000,1790000,1740000,1820000,1870000,1740000,1750000,1870000,1820000,1690000,1890000,1870000,1860000,1850000,1900000,1940000,1790000,1640000,1570000,1500000,1660000,"1600000"
"137","32615","Teigl","Abwehr","FC Augsburg",12,0.923076923,240000,230000,240000,230000,220000,220000,230000,220000,220000,220000,220000,210000,220000,210000,210000,200000,230000,230000,230000,230000,230000,230000,230000,230000,220000,220000,220000,220000,240000,230000,"230000"
"138","32171","Framberger","Abwehr","FC Augsburg",12,4,200000,200000,210000,230000,230000,220000,230000,240000,250000,250000,250000,240000,240000,240000,240000,240000,250000,260000,260000,260000,250000,250000,250000,250000,250000,250000,250000,250000,280000,290000,"290000"
"139","31391","S. Jung","Abwehr","VfL Wolfsburg",10,2,600000,710000,720000,760000,730000,730000,740000,710000,730000,720000,720000,700000,700000,680000,670000,680000,690000,680000,660000,640000,640000,620000,620000,580000,570000,550000,560000,550000,540000,570000,"520000"
"140","31487","S. Bender","Abwehr","Borussia Dortmund",10,2,2170000,2110000,1950000,2000000,1960000,2060000,2070000,2010000,2040000,2060000,1910000,2090000,2030000,2210000,2060000,2130000,1980000,2020000,1930000,1960000,2070000,1930000,1860000,1790000,1840000,1790000,1760000,1850000,1950000,1850000,"1830000"
"141","31248","Balogun","Abwehr","1. FSV Mainz 05",10,0.769230769,450000,470000,450000,450000,430000,440000,450000,440000,480000,480000,460000,430000,420000,410000,390000,370000,350000,350000,340000,320000,310000,360000,360000,340000,340000,330000,330000,320000,320000,310000,"320000"
"142","31844","Bruma","Abwehr","VfL Wolfsburg",9,0.428571428,1120000,1320000,1340000,1250000,1330000,1250000,1180000,1180000,1240000,1450000,1510000,1540000,1490000,1500000,1550000,1550000,1680000,1690000,1700000,1690000,1640000,1860000,1900000,1930000,1970000,1950000,2000000,1990000,1930000,1840000,"1770000"
"143","32690","Dragovic","Abwehr","Bayer 04 Leverkusen",8,0.470588235,1230000,1290000,1200000,1430000,1410000,1510000,1420000,1470000,1390000,1470000,1400000,1580000,1470000,1470000,1380000,1540000,1590000,1510000,1530000,1690000,1670000,1770000,1780000,1930000,1920000,2090000,1990000,2120000,2060000,2130000,"2070000"
"144","32049","Kempf","Abwehr","SC Freiburg",8,0.571428571,1300000,1520000,1450000,1560000,1530000,1520000,1500000,1640000,1550000,1520000,1670000,1760000,1710000,1750000,1690000,1830000,2050000,2130000,2260000,2190000,2160000,2470000,2470000,2510000,2570000,2590000,2540000,2760000,2770000,2800000,"2740000"
"145","32679","Coke","Abwehr","FC Schalke 04",7,0.875,2950000,2970000,3020000,3140000,3090000,3200000,3160000,3150000,3060000,3120000,3010000,3120000,3060000,2980000,2890000,2960000,2940000,2960000,2920000,2960000,2850000,2950000,2870000,2940000,3020000,3210000,3080000,3210000,3130000,3050000,"2910000"
"146","30708","Russ","Abwehr","Eintracht Frankfurt",6,1.2,1020000,1040000,1010000,1070000,1030000,1090000,1040000,1050000,1000000,1060000,980000,910000,930000,930000,910000,960000,830000,840000,840000,780000,720000,720000,800000,800000,920000,880000,830000,870000,890000,890000,"870000"
"147","32450","Ulisses Garcia ","Abwehr","SV Werder Bremen",4,0.571428571,200000,210000,200000,210000,200000,200000,210000,200000,190000,200000,240000,230000,220000,210000,210000,200000,190000,200000,200000,190000,190000,200000,190000,190000,190000,190000,190000,190000,190000,190000,"190000"
"148","32556","Passlack","Abwehr","Borussia Dortmund",4,0.571428571,1380000,1530000,1570000,1690000,1750000,1860000,1860000,1950000,1980000,2180000,2290000,2320000,2310000,2450000,2340000,2330000,2090000,2080000,2050000,1970000,1780000,1970000,1900000,1980000,1910000,2090000,2060000,2070000,1880000,1980000,"1890000"
"149","31284","Janker","Abwehr","FC Augsburg",4,0.307692307,210000,200000,190000,180000,170000,160000,170000,170000,170000,170000,170000,170000,170000,160000,170000,170000,170000,170000,170000,170000,170000,170000,170000,170000,170000,170000,170000,190000,180000,180000,"170000"
"150","32519","Bussmann","Abwehr","1. FSV Mainz 05",4,0.307692307,290000,280000,300000,290000,300000,290000,290000,280000,280000,300000,280000,270000,270000,260000,260000,270000,270000,260000,250000,250000,250000,240000,240000,240000,240000,240000,250000,250000,240000,230000,"230000"
"151","31460","Maroh","Abwehr","1. FC Köln",2,0.2,590000,560000,560000,540000,520000,540000,520000,500000,490000,520000,500000,540000,520000,540000,760000,760000,730000,690000,640000,680000,640000,710000,830000,830000,800000,860000,830000,810000,790000,730000,"750000"
"152","32650","Tawatha","Abwehr","Eintracht Frankfurt",2,0.2,420000,420000,410000,420000,420000,410000,400000,390000,390000,400000,380000,370000,370000,380000,370000,360000,330000,350000,330000,310000,310000,310000,310000,300000,300000,300000,310000,340000,330000,320000,"320000"
"153","32634","Doucouré","Abwehr","Borussia M'gladbach",0,0,350000,370000,350000,560000,560000,630000,650000,700000,680000,710000,700000,720000,730000,720000,710000,720000,740000,700000,700000,890000,830000,830000,840000,880000,860000,870000,860000,1000000,990000,1040000,"1070000"
"154","32742","Pavard","Abwehr","VfB Stuttgart",0,0,1540000,1610000,1580000,1580000,1580000,1630000,1640000,1710000,1610000,1750000,1730000,1790000,1750000,1900000,1820000,1820000,1570000,1650000,1540000,1660000,1760000,1820000,1830000,1820000,1720000,1690000,1570000,1650000,1590000,1560000,"1510000"
"155","32721","Šverko","Abwehr","1. FSV Mainz 05",0,0,170000,170000,160000,170000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,170000,180000,180000,170000,160000,170000,170000,170000,"170000"
"156","32736","Baak","Abwehr","Hertha BSC",0,0,350000,350000,330000,320000,320000,310000,310000,300000,310000,300000,290000,280000,270000,280000,280000,270000,250000,250000,240000,240000,240000,230000,220000,210000,220000,210000,210000,200000,190000,190000,"180000"
"157","32717","Kolodziejczak","Abwehr","Borussia M'gladbach",0,0,1050000,1210000,1170000,1180000,1180000,1170000,1170000,1180000,1120000,1230000,1180000,1290000,1290000,1330000,1260000,1280000,1150000,1150000,1140000,1300000,1270000,1310000,1340000,1340000,1300000,1250000,1160000,1080000,1130000,1120000,"1050000"
"158","32619","Bitter","Abwehr","FC Schalke 04",0,0,240000,260000,250000,240000,240000,230000,220000,210000,210000,200000,200000,200000,190000,200000,190000,190000,190000,180000,180000,170000,170000,180000,170000,170000,170000,180000,170000,160000,160000,170000,"170000"
"159","32754","Friedl","Abwehr","FC Bayern München",0,0,370000,390000,360000,360000,570000,550000,530000,520000,540000,500000,460000,490000,470000,490000,610000,620000,520000,500000,480000,460000,440000,420000,400000,420000,400000,390000,400000,380000,380000,380000,"360000"
"160","32762","Cuisance","Abwehr","Borussia M'gladbach",0,0,180000,220000,220000,240000,240000,240000,230000,240000,230000,320000,300000,320000,330000,330000,350000,350000,430000,430000,430000,510000,500000,490000,490000,470000,530000,510000,500000,530000,500000,470000,"470000"
"161","32744","Hübers","Abwehr","Hannover 96",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,160000,170000,170000,170000,170000,170000,170000,170000,180000,180000,190000,190000,190000,180000,170000,170000,170000,160000,"160000"
"162","32741","F. Hübner","Abwehr","Hannover 96",0,0,1550000,1510000,1420000,1470000,1410000,1420000,1440000,1330000,1310000,1300000,1230000,1370000,1300000,1290000,1230000,1220000,1010000,950000,1010000,950000,930000,870000,840000,840000,810000,820000,800000,800000,760000,730000,"700000"
"163","32661","Ziegele","Abwehr","VfL Wolfsburg",0,0,180000,190000,180000,190000,190000,190000,180000,170000,170000,180000,170000,160000,160000,170000,160000,160000,160000,170000,170000,160000,160000,170000,170000,170000,170000,170000,160000,160000,160000,160000,"160000"
"164","32647","Abu Hanna","Abwehr","Bayer 04 Leverkusen",0,0,440000,420000,400000,380000,360000,360000,340000,320000,300000,320000,310000,290000,270000,280000,280000,280000,280000,270000,270000,260000,260000,270000,270000,260000,250000,250000,240000,230000,230000,240000,"230000"
"165","32763","Augustinsson","Abwehr","SV Werder Bremen",0,0,4430000,4490000,4230000,4290000,4130000,4060000,3870000,3780000,3630000,3720000,3440000,3650000,3530000,3660000,3480000,3600000,3250000,3250000,3320000,3360000,3260000,3240000,2980000,3350000,3380000,3330000,3440000,3200000,3140000,3130000,"2880000"
"166","32743","Onguéné","Abwehr","VfB Stuttgart",0,0,260000,260000,260000,250000,270000,260000,290000,280000,260000,270000,250000,280000,280000,280000,300000,290000,330000,370000,370000,350000,340000,470000,480000,500000,500000,510000,500000,510000,510000,490000,"480000"
"167","32745","Kaminski","Abwehr","VfB Stuttgart",0,0,1760000,1780000,1760000,1720000,1700000,1730000,1790000,1670000,1580000,1460000,1490000,1470000,1410000,1400000,1310000,1220000,1140000,1110000,1030000,960000,1050000,1190000,1140000,1170000,1140000,1110000,1130000,1080000,1000000,950000,"910000"
"168","32773","Zagadou","Abwehr","Borussia Dortmund",0,0,1750000,2010000,2280000,2560000,2770000,2890000,3140000,3500000,3430000,3590000,3550000,3550000,3400000,3450000,3480000,3680000,3240000,3190000,2980000,2820000,2720000,2690000,2740000,2630000,2680000,2590000,2500000,2670000,2550000,2490000,"2310000"
"169","32581","Klostermann","Abwehr","RB Leipzig",0,0,2360000,2570000,2520000,2890000,2850000,3070000,3050000,3260000,3100000,3140000,3120000,3230000,3110000,3220000,3110000,3210000,3290000,3290000,3070000,3040000,3020000,3040000,3080000,3100000,3080000,3030000,3020000,3260000,3270000,3130000,"3100000"
"170","32340","Baumgartl","Abwehr","VfB Stuttgart",0,-0.117647058,3180000,3220000,3170000,3150000,2960000,2940000,2850000,2770000,2780000,2810000,2630000,2840000,2860000,2830000,2830000,3070000,2960000,3040000,3000000,2950000,2860000,2920000,2920000,3050000,2890000,2650000,2620000,2910000,2880000,2880000,"2760000"
"171","32335","Albornoz","Abwehr","Hannover 96",0,0.608695652,1710000,1690000,1790000,1730000,1690000,1740000,1610000,1580000,1500000,1610000,1490000,1510000,1480000,1440000,1370000,1290000,1160000,1140000,1110000,1070000,1020000,1250000,1160000,1130000,1070000,1060000,990000,920000,890000,860000,"840000"
"172","32504","Carlos Ascues","Abwehr","VfL Wolfsburg",0,0,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,170000,170000,170000,160000,170000,160000,160000,170000,160000,170000,"170000"
"173","31824","Zimmermann","Abwehr","VfB Stuttgart",0,-1,1060000,1070000,1070000,1020000,950000,960000,890000,850000,840000,830000,770000,760000,720000,700000,720000,700000,670000,650000,650000,610000,590000,560000,540000,550000,540000,530000,490000,530000,510000,520000,"490000"
"174","32311","Mar. Friedrich","Abwehr","FC Augsburg",0,0,180000,180000,180000,180000,180000,180000,180000,180000,180000,190000,180000,180000,170000,180000,170000,180000,180000,190000,190000,180000,170000,170000,170000,160000,170000,170000,170000,170000,170000,160000,"160000"
"175","31909","Sorg","Abwehr","Hannover 96",0,0,1720000,1780000,1670000,1610000,1570000,1540000,1680000,1560000,1510000,1520000,1390000,1310000,1310000,1310000,1260000,1250000,1060000,1090000,1120000,1040000,1040000,1110000,1090000,1070000,1140000,1090000,1030000,1060000,990000,940000,"960000"
"176","32246","Sprenger","Abwehr","VfL Wolfsburg",0,1,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,160000,160000,160000,170000,160000,170000,160000,160000,160000,170000,170000,190000,"180000"
"177","32001","Felipe Martins","Abwehr","Hannover 96",0,-8,540000,530000,510000,510000,510000,510000,480000,460000,420000,390000,380000,380000,360000,350000,330000,320000,310000,310000,300000,280000,270000,280000,270000,260000,270000,260000,250000,250000,240000,250000,"240000"
"178","32165","Salif Sané","Abwehr","Hannover 96",0,2.580645161,3260000,3250000,3150000,3360000,3170000,3190000,3070000,2990000,3020000,3000000,2820000,3120000,2980000,2870000,2720000,2800000,2860000,2790000,2650000,2710000,2690000,2790000,2600000,2830000,2760000,2720000,2880000,2770000,2660000,2680000,"2660000"
"179","32462","Schär","Abwehr","1899 Hoffenheim",0,0,350000,360000,350000,350000,350000,370000,350000,410000,390000,400000,390000,380000,380000,390000,390000,390000,380000,380000,370000,350000,340000,380000,370000,360000,350000,350000,340000,340000,340000,350000,"430000"
"180","32487","Emiliano Insúa","Abwehr","VfB Stuttgart",0,1.515151515,3290000,3370000,3320000,3420000,3170000,3210000,3370000,3280000,3150000,2970000,2830000,2830000,2790000,3040000,2880000,2910000,2830000,3110000,3040000,2820000,2930000,3040000,3210000,3160000,3020000,2770000,2650000,2660000,2610000,2530000,"2690000"
"181","32573","Arkenberg","Abwehr","Hannover 96",0,1,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,170000,160000,170000,170000,180000,170000,170000,170000,170000,170000,170000,160000,160000,160000,170000,170000,170000,170000,170000,"160000"
"182","32570","J. Horn","Abwehr","1. FC Köln",0,0,470000,720000,860000,1030000,1280000,1460000,1650000,1730000,1680000,1790000,1880000,1920000,1940000,1940000,1870000,1900000,1790000,1910000,1840000,2060000,1890000,1850000,1750000,1700000,1720000,1580000,1510000,1580000,1600000,1750000,"1750000"
"183","31404","Niedermeier","Abwehr","SC Freiburg",0,0,190000,260000,260000,260000,270000,270000,300000,290000,290000,280000,300000,300000,300000,290000,300000,290000,360000,370000,350000,330000,310000,300000,290000,290000,330000,310000,300000,300000,300000,290000,"300000"
"184","32530","Regäsel","Abwehr","Eintracht Frankfurt",0,0.8,170000,180000,170000,170000,170000,170000,160000,160000,160000,170000,160000,160000,160000,160000,160000,170000,160000,170000,160000,160000,160000,170000,160000,170000,160000,170000,160000,160000,160000,160000,"160000"
"185","32513","Opare","Abwehr","FC Augsburg",0,0.8,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,160000,220000,210000,200000,190000,180000,170000,190000,180000,170000,170000,170000,170000,170000,"170000"
"186","31586","F. Götze","Abwehr","FC Bayern München",0,0,380000,360000,380000,370000,360000,340000,390000,370000,420000,410000,390000,370000,440000,440000,620000,620000,580000,580000,550000,540000,690000,670000,630000,600000,580000,540000,520000,530000,500000,490000,"490000"
"187","31676","Uchida","Abwehr","FC Schalke 04",0,0,450000,450000,450000,490000,460000,450000,440000,500000,480000,480000,470000,470000,450000,470000,510000,480000,440000,440000,420000,410000,390000,410000,400000,410000,390000,390000,430000,470000,480000,490000,"460000"
"188","32162","Akpoguma","Abwehr","1899 Hoffenheim",0,0,300000,280000,270000,250000,260000,240000,290000,280000,270000,250000,250000,250000,310000,300000,290000,280000,260000,250000,270000,260000,270000,260000,250000,260000,250000,240000,230000,220000,210000,200000,"190000"
